id,nome,nome_ptbr,tipo,cr,origem_sugerida,andar_sugerido,arquetipo_sugerido,perigo_sugerido,tratamento_sugerido,humanoid_npc_sugerido,morale_immune_sugerido,confianca,motivo
1071,Panther,Panther,besta,0.25,Natural,Superfície,Predator,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
1072,Pegasus,Pegasus,celestial,2,Cicatricial,Clarão,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo celestial → Cicatricial
1073,Performer,Performer,humanoide,0.5,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
1074,Performer Legend,Performer Legend,humanoide,10,,,Brute,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
1075,Performer Maestro,Performer Maestro,humanoide,6,,,Brute,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
1076,Peryton,Peryton,monstruosidade,2,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,baixa,monstruosidade (default) → Natural
1077,Phase Spider,Phase Spider,monstruosidade,3,Natural,Superfície,Brute,Ameaça,renomeacao_profunda,false,false,baixa,monstruosidade (default) → Natural
1078,Piercer,Piercer,aberração,0.5,Marginal,Margem,Brute,Ambiente,substituicao_original,false,false,alta,tipo aberração → Marginal
1079,Piranha,Piranha,besta,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
1080,Pirate,Pirate,humanoide,1,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
1081,Pirate Admiral,Pirate Admiral,humanoide,12,,,Tactical,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
1082,Pirate Captain,Pirate Captain,humanoide,6,,,Tactical,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
1083,Pit Fiend,Pit Fiend,demônio,20,Marginal,Margem,Leader,Letal,renomeacao_profunda,false,false,media,demônio devil/diabo → Marginal
1084,Pixie,Pixie,fada,0.25,Natural,Superfície,Tactical,Ambiente,renomeacao_profunda,false,false,baixa,fada (default) → Natural
1085,Pixie Wonderbringer,Pixie Wonderbringer,fada,5,Natural,Superfície,Tactical,Ameaça,renomeacao_profunda,false,false,baixa,fada (default) → Natural
1086,Planetar,Planetar,celestial,16,Cicatricial,Clarão,Brute,Letal,renomeacao_profunda,false,false,alta,tipo celestial → Cicatricial
1087,Plesiosaurus,Plesiosaurus,besta,2,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
1088,Polar Bear,Polar Bear,besta,2,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
1089,Poltergeist,Poltergeist,morto-vivo,2,Cicatricial,Eco,Tactical,Ambiente,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
1090,Pony,Pony,besta,0.125,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
1091,Priest,Priest,humanoide,2,,,Tactical,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
1092,Priest Acolyte,Priest Acolyte,humanoide,0.25,,,Tactical,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
1093,Primeval Owlbear,Primeval Owlbear,monstruosidade,7,Ressonante,Superfície,Brute,Letal,substituicao_original,false,false,baixa,monstruosidade magic → Ressonante
1095,Psychic Gray Ooze,Psychic Gray Ooze,geleia,1,Ressonante,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,media,geleia magic → Ressonante
1096,Pteranodon,Pteranodon,besta,0.25,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
1097,Purple Worm,Purple Worm,monstruosidade,15,Natural,Superfície,Brute,Letal,renomeacao_profunda,false,false,baixa,monstruosidade (default) → Natural
1098,Quaggoth,Quaggoth,monstruosidade,2,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,baixa,monstruosidade (default) → Natural
1099,Quaggoth Thonot,Quaggoth Thonot,monstruosidade,3,Natural,Superfície,Brute,Ameaça,renomeacao_profunda,false,false,baixa,monstruosidade (default) → Natural
1100,Quasit,Quasit,demônio,1,Corrompida,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
1101,Questing Knight,Questing Knight,humanoide,12,,,Tactical,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
1102,Rakshasa,Rakshasa,demônio,13,Marginal,Margem,Leader,Letal,renomeacao_profunda,false,false,media,demônio devil/diabo → Marginal
1103,Rat,Rat,besta,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
1104,Raven,Raven,besta,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
1106,Red Slaad,Red Slaad,aberração,5,Marginal,Margem,Brute,Ameaça,substituicao_original,false,false,alta,tipo aberração → Marginal
1107,Reef Shark,Reef Shark,besta,0.5,Natural,Superfície,Swarm,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
1108,Remorhaz,Remorhaz,monstruosidade,11,Natural,Superfície,Brute,Letal,renomeacao_profunda,false,false,baixa,monstruosidade (default) → Natural
1109,Revenant,Revenant,morto-vivo,5,Cicatricial,Eco,Leader,Ameaça,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
1110,Rhinoceros,Rhinoceros,besta,2,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
1111,Riding Horse,Riding Horse,besta,0.25,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
1112,Roc,Roc,monstruosidade,11,Natural,Superfície,Brute,Letal,renomeacao_profunda,false,false,baixa,monstruosidade (default) → Natural
1114,Rust Monster,Rust Monster,monstruosidade,0.5,Ressonante,Superfície,Brute,Ambiente,substituicao_original,false,false,baixa,monstruosidade magic → Ressonante
1115,Saber-Toothed Tiger,Saber-Toothed Tiger,besta,2,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
1116,Sahuagin Baron,Sahuagin Baron,demônio,5,Corrompida,Superfície,Leader,Ameaça,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
1117,Sahuagin Priest,Sahuagin Priest,demônio,2,Corrompida,Superfície,Tactical,Ambiente,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
1118,Sahuagin Warrior,Sahuagin Warrior,demônio,0.5,Corrompida,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
1119,Salamander,Salamander,elemental,5,Ressonante,Superfície,Tactical,Ameaça,renomeacao_profunda,false,true,alta,tipo elemental → Ressonante
1120,Salamander Fire Snake,Salamander Fire Snake,elemental,1,Ressonante,Superfície,Brute,Ambiente,renomeacao_profunda,false,true,alta,tipo elemental → Ressonante
1121,Salamander Inferno Master,Salamander Inferno Master,elemental,15,Ressonante,Superfície,Leader,Letal,renomeacao_profunda,false,true,alta,tipo elemental → Ressonante
1122,Satyr,Satyr,fada,0.5,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,baixa,fada (default) → Natural
1123,Satyr Revelmaster,Satyr Revelmaster,fada,6,Natural,Superfície,Brute,Ameaça,renomeacao_profunda,false,false,baixa,fada (default) → Natural
1125,Scorpion,Scorpion,besta,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
1126,Scout,Scout,humanoide,0.5,,,Tactical,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
1127,Scout Captain,Scout Captain,humanoide,3,,,Tactical,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
1128,Sea Hag,Sea Hag,fada,2,Marginal,Antigo,Brute,Ambiente,renomeacao_profunda,false,false,baixa,fada archfey/ancient/hag → Marginal
1129,Seahorse,Seahorse,besta,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
1130,Shadow,Shadow,morto-vivo,0.5,Cicatricial,Eco,Predator,Ambiente,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
1131,Shadow Demon,Shadow Demon,demônio,4,Corrompida,Superfície,Predator,Ameaça,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
1133,Shambling Mound,Shambling Mound,planta,5,Natural,Superfície,Brute,Ameaça,renomeacao_profunda,false,false,media,planta (default) → Natural
1134,Shield Guardian,Shield Guardian,constructo,7,Ressonante,Superfície,Brute,Letal,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
1135,Shrieker Fungus,Shrieker Fungus,planta,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,media,planta (default) → Natural
1137,Skeleton,Skeleton,morto-vivo,0.25,Cicatricial,Eco,Brute,Ambiente,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
1138,Slaad Tadpole,Slaad Tadpole,aberração,0.125,Marginal,Margem,Brute,Ambiente,substituicao_original,false,false,alta,tipo aberração → Marginal
1139,Smoke Mephit,Smoke Mephit,elemental,0.25,Ressonante,Superfície,Brute,Ambiente,renomeacao_profunda,false,true,alta,tipo elemental → Ressonante
1140,Solar,Solar,celestial,21,Cicatricial,Clarão,Boss,Letal,renomeacao_profunda,false,false,alta,tipo celestial → Cicatricial
1141,Spectator,Spectator,aberração,3,Marginal,Margem,Leader,Ameaça,renomeacao_profunda,false,false,alta,tipo aberração → Marginal
1143,Sphinx of Lore,Sphinx of Lore,celestial,11,Cicatricial,Clarão,Boss,Letal,renomeacao_profunda,false,false,alta,tipo celestial → Cicatricial
1144,Sphinx of Secrets,Sphinx of Secrets,celestial,8,Cicatricial,Clarão,Brute,Letal,renomeacao_profunda,false,false,alta,tipo celestial → Cicatricial
1145,Sphinx of Valor,Sphinx of Valor,celestial,17,Cicatricial,Clarão,Boss,Letal,renomeacao_profunda,false,false,alta,tipo celestial → Cicatricial
1146,Sphinx of Wonder,Sphinx of Wonder,celestial,1,Cicatricial,Clarão,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo celestial → Cicatricial
1147,Spider,Spider,besta,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
1148,Spined Devil,Spined Devil,demônio,2,Marginal,Margem,Tactical,Ambiente,renomeacao_profunda,false,false,media,demônio devil/diabo → Marginal
1149,Spirit Naga,Spirit Naga,demônio,8,Corrompida,Superfície,Tactical,Letal,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
1150,Sprite,Sprite,fada,0.25,Natural,Superfície,Leader,Ambiente,renomeacao_profunda,false,false,baixa,fada (default) → Natural
1151,Spy,Spy,humanoide,1,,,Tactical,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
1152,Spy Master,Spy Master,humanoide,10,,,Tactical,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
1153,Steam Mephit,Steam Mephit,elemental,0.25,Ressonante,Superfície,Brute,Ambiente,renomeacao_profunda,false,true,alta,tipo elemental → Ressonante
1154,Stirge,Stirge,monstruosidade,0.125,Corrompida,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,baixa,monstruosidade corrupted/cursed → Corrompida
1155,Stone Giant,Stone Giant,gigante,7,Natural,Superfície,Tactical,Letal,renomeacao_profunda,false,false,alta,tipo gigante → Natural
1156,Stone Golem,Stone Golem,constructo,10,Ressonante,Superfície,Brute,Letal,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
1157,Storm Giant,Storm Giant,gigante,13,Natural,Superfície,Tactical,Letal,renomeacao_profunda,false,false,alta,tipo gigante → Natural
1158,Succubus,Succubus,demônio,4,Corrompida,Superfície,Tactical,Ameaça,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
1159,Swarm of Bats,Swarm of Bats,besta,0.25,Natural,Superfície,Swarm,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
1160,Swarm of Crawling Claws,Swarm of Crawling Claws,morto-vivo,3,Cicatricial,Eco,Brute,Ameaça,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
1161,Swarm of Dretches,Swarm of Dretches,demônio,4,Corrompida,Superfície,Brute,Ameaça,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
1162,Swarm of Insects,Swarm of Insects,besta,0.5,Natural,Superfície,Swarm,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
1163,Swarm of Larvae,Swarm of Larvae,demônio,1,Corrompida,Superfície,Swarm,Ambiente,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
1164,Swarm of Lemures,Swarm of Lemures,demônio,3,Marginal,Margem,Brute,Ameaça,renomeacao_profunda,false,false,media,demônio devil/diabo → Marginal
1166,Swarm of Rats,Swarm of Rats,besta,0.25,Natural,Superfície,Swarm,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
1167,Swarm of Ravens,Swarm of Ravens,besta,0.25,Natural,Superfície,Swarm,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
1168,Swarm of Stirges,Swarm of Stirges,monstruosidade,2,Corrompida,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,baixa,monstruosidade corrupted/cursed → Corrompida
1169,Swarm of Venomous Snakes,Swarm of Venomous Snakes,besta,2,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
1170,Tarrasque,Tarrasque,monstruosidade,30,Ressonante,Superfície,Boss,Letal,substituicao_original,false,false,baixa,monstruosidade magic → Ressonante
1172,Thri-kreen Psion,Thri-kreen Psion,monstruosidade,8,Marginal,Margem,Tactical,Letal,renomeacao_profunda,false,false,baixa,monstruosidade far realm/aberrant → Marginal
1173,Tiger,Tiger,besta,1,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
1174,Tough,Tough,humanoide,0.5,,,Tactical,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
1175,Tough Boss,Tough Boss,humanoide,4,,,Tactical,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
1176,Treant,Treant,planta,9,Ressonante,Superfície,Tactical,Letal,renomeacao_profunda,false,false,media,planta magic/awakened → Ressonante
1177,Tree Blight,Tree Blight,planta,7,Corrompida,Superfície,Brute,Letal,renomeacao_profunda,false,false,media,planta necrotic/corrupted → Corrompida
1178,Triceratops,Triceratops,besta,5,Natural,Superfície,Brute,Ameaça,renomeacao_profunda,false,false,alta,tipo besta → Natural
1179,Troglodyte,Troglodyte,monstruosidade,0.25,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,baixa,monstruosidade (default) → Natural
1180,Troll,Troll,gigante,5,Natural,Superfície,Brute,Ameaça,renomeacao_profunda,false,false,alta,tipo gigante → Natural
1181,Troll Limb,Troll Limb,gigante,0.5,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo gigante → Natural
1182,Twig Blight,Twig Blight,planta,0.125,Corrompida,Superfície,Swarm,Ambiente,renomeacao_profunda,false,false,media,planta necrotic/corrupted → Corrompida
1183,Tyrannosaurus Rex,Tyrannosaurus Rex,besta,8,Natural,Superfície,Brute,Letal,renomeacao_profunda,false,false,alta,tipo besta → Natural
1184,Ultroloth,Ultroloth,demônio,13,Corrompida,Superfície,Brute,Letal,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
1185,Umber Hulk,Umber Hulk,monstruosidade,5,Natural,Superfície,Brute,Ameaça,substituicao_original,false,false,baixa,monstruosidade (default) → Natural
1186,Unicorn,Unicorn,celestial,5,Cicatricial,Clarão,Brute,Ameaça,renomeacao_profunda,false,false,alta,tipo celestial → Cicatricial
1187,Vampire,Vampire,morto-vivo,13,Cicatricial,Eco,Boss,Letal,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
1188,Vampire Familiar,Vampire Familiar,humanoide,3,,,Tactical,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
1189,Vampire Nightbringer,Vampire Nightbringer,morto-vivo,8,Cicatricial,Eco,Predator,Letal,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
1190,Vampire Spawn,Vampire Spawn,morto-vivo,5,Cicatricial,Eco,Brute,Ameaça,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
1191,Vampire Umbral Lord,Vampire Umbral Lord,morto-vivo,15,Cicatricial,Eco,Boss,Letal,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
1192,Venomous Snake,Venomous Snake,besta,0.125,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
1193,Vine Blight,Vine Blight,planta,0.5,Corrompida,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,media,planta necrotic/corrupted → Corrompida
1194,Violet Fungus,Violet Fungus,planta,0.25,Corrompida,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,media,planta necrotic/corrupted → Corrompida
1195,Violet Fungus Necrohulk,Violet Fungus Necrohulk,planta,7,Corrompida,Superfície,Brute,Letal,renomeacao_profunda,false,false,media,planta necrotic/corrupted → Corrompida
1196,Vrock,Vrock,demônio,6,Corrompida,Superfície,Brute,Ameaça,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
1197,Vulture,Vulture,besta,0,Natural,Superfície,Swarm,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
1198,Warhorse,Warhorse,besta,0.5,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
1199,Warhorse Skeleton,Warhorse Skeleton,morto-vivo,0.5,Cicatricial,Eco,Brute,Ambiente,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
1200,Warrior Commander,Warrior Commander,humanoide,10,,,Leader,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
1201,Warrior Infantry,Warrior Infantry,humanoide,0.125,,,Swarm,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
1202,Warrior Veteran,Warrior Veteran,humanoide,3,,,Tactical,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
1203,Water Elemental,Water Elemental,elemental,5,Ressonante,Superfície,Brute,Ameaça,renomeacao_profunda,false,true,alta,tipo elemental → Ressonante
1204,Water Weird,Water Weird,elemental,3,Ressonante,Superfície,Brute,Ameaça,renomeacao_profunda,false,true,alta,tipo elemental → Ressonante
1205,Weasel,Weasel,besta,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
1206,Werebear,Werebear,monstruosidade,5,Corrompida,Superfície,Tactical,Ameaça,renomeacao_profunda,false,false,baixa,monstruosidade corrupted/cursed → Corrompida
1207,Wereboar,Wereboar,monstruosidade,4,Corrompida,Superfície,Tactical,Ameaça,renomeacao_profunda,false,false,baixa,monstruosidade corrupted/cursed → Corrompida
